,pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2,q1,nationality,ls3,a4,soct2,idio2,np1,sgl1,cp6,cp7,cp8,cp13,cp20,it1,l1,prot3,prot4,guaprot1,jc10,jc13,jc15a,vic1ext,vic1exta,arm2,vic71,vic72,vic73,vic40a,vic74,fear6fa,vic41,vic43,vic45n,vicbar4a,pole2nn,aoj11,pese1,pese2,aoj17,aoj12,seg10,b1,b2,b3,b4,b6,b43,b11,b12,b13,b18,b21,b21a,b32,b17,b37,b47a,b15,b50,b60,polegit1,polegit2,polegit3,polegit4,epp3,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,polegit5,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,e16,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vicbar1,vicbar1f,vicbar3,vicbar3f,vicbarf,vicbar7,vicbar7f,fear11,capital1,iga1,igaaoj22,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,dis7a,dis8a,dis9a,dis10a,dis11a,soc1,soc4,soc5,soc8,soc9,for5,for6b,for7b,exp_b,mil10a,mil10e,mil10oas,mil10un,guaelep1,guaref1,guaref2,guaref3,guapv1,guapv2,guapv3,guadv1,guapv4,guapv5,guadv2,guamil7,guadv3,guafie2,guafie3,guafie4,wf1,cct1b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q14,guamig1,q14a,q10d,q10e,q11n,q12c,q12bn,q12,vac1,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,inf3a,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea5,iarea6,iarea7,sexi,colori,srvyrid,formatq,sex
743,2,317,16020317,1104,211,201104,227,2,5,1,2017-03-03,1,206,3,29,2,2,1,57,3,2,2,2,2,2,3,3,4,3,8,2,.c,2,2,.c,2,2,.c,1,0,0,0,1,0,0,0,0,0,0,2,2,3,2,2,4,1,4,6,5,6,6,7,5,5,5,4,5,4,5,5,5,6,5,6,6,5,5,5,5,5,3,3,4,2,2,4,3,5,7,6,2,5,7,5,5,5,2,4,4,7,1,2,2,7,7,5,6,6,2,5,4,2,1,1,1,2,0,0,0,0,0,.c,.c,.c,0,3,1,2,1,2,1,2,.c,2,1,1,1,1,1,1,201,1,277,1,3,2,2,2,2,2,1,3,2,1,2,12,1,1,1,3,2,2,2,5,2,2,1,3,1,1,0,0,0,0,1,0,1,1,1,1,2,18,1,3,1,1,1,1,7,12,2,2,.c,2,2,2,1,6,2,0,.c,3,1,1,2,1,0,1,2,0,1,1,1,1,1,0,1,1,1,1,4,2,3,1,3,1,1,1,1,2,4,20,4,2
744,2,1373,16021373,1301,213,201301,111,2,5,1,2017-03-28,1,203,2,23,2,2,1,5,3,1,2,3,1,4,4,4,4,1,5,2,.c,2,1,.c,2,2,.c,2,1,0,0,0,1,.b,0,0,0,0,2,1,3,3,4,1,7,7,7,6,6,7,7,7,7,6,6,6,4,7,7,6,5,7,7,7,6,6,6,5,5,4,3,2,2,2,3,1,5,7,5,6,6,7,6,6,4,2,5,2,7,1,1,1,10,10,8,10,7,8,8,7,3,1,1,2,1,0,0,0,0,0,.c,0,.c,0,3,2,.c,2,.c,0,2,.c,3,1,4,1,1,1,1,201,2,.c,3,3,2,2,2,2,2,3,3,1,3,1,4,1,2,2,.a,3,.a,1,5,5,1,1,3,2,2,0,1,1,0,1,0,1,1,1,2,2,12,0,1,1,5,2,2,12,14,1,2,.c,2,1,1,2,3,1,1,1,2,1,1,2,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,6,4,1,2,1,1,1,1,1,2,3,21,4,2
745,2,140,16020140,509,205,200509,196,2,5,1,2017-03-10,1,206,3,54,1,2,1,5,3,2,2,1,2,4,2,4,.c,1,.b,2,.c,2,2,.c,2,2,.c,2,0,1,1,1,1,0,0,0,0,0,.b,2,3,2,4,.b,77,.b,7,5,6,4,7,.b,7,.b,.b,1,1,1,.b,4,.b,5,.b,.b,.b,3,1,1,.b,3,3,2,2,2,5,2,6,5,.b,4,6,.b,.b,6,4,2,5,4,5,1,.b,2,5,5,.b,5,.b,4,.b,1,3,2,1,3,1,0,0,0,.c,0,.c,.c,0,0,3,2,.c,2,.c,0,2,.c,2,.b,1,1,1,1,1,.b,2,.c,4,.b,2,2,2,2,2,.b,1,2,.b,2,.b,2,2,1,.a,.b,.b,.a,5,5,5,.b,.b,2,.a,0,.b,1,0,1,0,0,0,0,2,2,6,0,1,1,5,1,4,9,0,2,2,.c,2,2,2,2,6,1,2,.a,.b,5,1,2,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,6,4,1,1,3,1,1,1,1,2,4,20,4,1
746,2,710,16020710,1301,213,201301,109,2,5,1,2017-03-29,1,203,2,40,2,2,2,4,3,1,1,3,.b,4,3,.b,.b,.b,7,2,.c,2,.c,1,2,2,.c,1,1,1,1,1,1,1,1,0,0,0,2,1,3,3,2,3,77,5,5,4,4,5,7,4,6,4,3,4,5,3,6,5,4,6,4,5,4,3,4,3,4,2,2,2,2,2,4,2,5,5,6,4,3,6,6,5,5,1,6,3,5,1,2,1,6,7,5,7,5,5,4,1,3,1,2,1,.b,0,0,0,.c,0,.c,0,0,0,3,1,3,2,.c,0,2,.c,2,1,4,1,1,1,2,.c,2,.c,4,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,3,2,3,3,3,3,2,3,1,2,1,1,1,1,1,1,0,1,0,2,2,3,0,1,1,5,1,4,9,11,2,2,.c,2,1,3,2,6,1,5,1,2,4,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,5,4,1,1,3,2,1,1,1,2,3,21,4,2
747,2,1293,16021293,502,205,200502,187,2,5,1,2017-02-23,1,206,2,69,2,2,1,5,2,1,2,3,2,4,4,4,4,3,7,2,.c,2,1,.c,2,2,.c,2,1,1,0,0,1,.c,1,0,0,0,2,2,3,2,2,1,77,1,2,2,3,3,5,4,4,2,3,1,3,3,3,4,1,2,3,4,4,4,2,2,2,2,3,2,3,2,3,3,3,4,4,5,3,6,5,5,4,2,5,2,3,1,3,1,2,8,7,6,4,4,7,6,3,2,2,1,1,0,0,0,.c,.c,.c,.c,.c,0,4,2,.c,2,.c,0,2,.c,2,1,4,1,2,1,2,.c,2,.c,4,1,2,2,2,2,2,1,2,1,2,1,4,1,2,1,2,1,2,2,2,5,2,1,3,1,1,0,1,0,0,1,0,0,0,0,2,2,9,2,3,1,5,5,.c,.c,12,1,2,.c,1,1,2,2,2,0,3,1,2,2,1,2,1,0,1,1,1,1,0,0,1,1,1,1,1,0,2,4,1,1,2,2,1,1,1,1,2,3,12,4,2
748,2,101,16020101,1805,218,201805,176,2,5,1,2017-03-25,1,205,2,43,1,2,1,5,3,3,2,5,4,4,4,4,.c,3,.a,2,.c,2,.c,1,2,2,.c,1,0,1,0,0,0,0,0,0,0,0,3,3,3,1,3,1,1,2,6,1,1,7,7,1,5,3,1,1,4,2,1,2,4,4,3,4,1,2,3,1,4,3,4,3,3,3,5,1,5,4,5,6,5,7,5,5,6,2,7,4,5,1,3,2,7,6,10,10,10,10,9,1,2,1,2,1,2,1,1,0,.c,0,.c,.c,0,0,3,1,2,1,1,1,1,2,1,1,1,1,2,1,1,201,2,.c,2,4,2,2,2,2,2,1,3,2,2,2,12,1,4,2,3,3,2,.a,2,1,1,1,3,2,2,0,0,1,0,1,0,0,1,0,2,2,15,2,5,1,4,3,.c,.c,5,2,2,.c,2,3,3,2,6,0,3,2,2,4,2,2,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,5,1,2,2,3,1,1,1,1,2,6,9,4,1
749,2,167,16020167,502,205,200502,187,2,5,1,2017-02-23,1,206,2,72,1,2,1,5,2,1,2,4,2,4,1,4,.c,1,8,2,.c,2,.c,1,1,2,.c,2,1,1,1,0,0,1,1,0,1,0,2,1,3,3,4,1,77,2,7,4,5,7,7,7,7,1,3,1,7,1,7,1,7,7,7,7,5,4,3,5,7,2,5,2,3,2,5,1,4,3,6,6,4,7,6,4,6,2,7,4,7,1,2,1,1,10,8,5,2,8,10,1,2,2,1,3,2,0,1,0,1,.c,.c,.c,.c,0,5,2,.c,2,.c,0,2,.c,4,1,1,1,1,1,1,201,2,.c,1,3,2,2,2,2,2,1,3,1,2,2,4,1,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,1,1,1,0,1,1,1,2,2,9,2,1,1,5,6,.c,16,16,2,2,.c,1,1,2,2,2,0,3,1,2,3,1,2,1,0,1,1,1,1,0,0,1,1,1,1,1,0,2,4,1,1,2,3,1,1,1,1,1,7,2,4,1
750,2,1206,16021206,1104,211,201104,226,2,5,1,2017-03-03,1,206,3,51,1,2,2,57,3,2,2,3,2,4,3,3,.c,1,.b,2,.c,2,.c,1,2,2,.c,1,1,1,1,1,1,.c,1,0,0,0,3,2,3,2,4,3,1,4,3,4,3,4,7,5,6,5,4,3,3,2,4,5,4,5,.b,7,3,3,3,3,3,4,3,3,2,3,3,2,5,5,4,2,2,6,3,5,.b,1,6,2,6,2,2,1,6,5,10,8,7,7,2,1,2,2,2,2,1,1,1,0,.c,.c,.c,.c,0,0,4,2,.c,2,.c,0,2,.c,2,2,1,1,1,1,1,202,2,.c,2,3,2,2,2,2,2,1,3,2,1,2,4,1,4,2,.a,3,.a,.a,5,5,5,.b,3,1,.b,1,1,1,0,1,0,1,1,1,2,2,10,0,3,1,1,6,.c,1,2,1,2,.c,2,2,3,2,4,0,4,.a,7,5,1,2,1,0,1,2,1,1,1,1,1,0,1,1,0,0,1,3,3,1,1,3,1,1,1,1,2,4,17,4,1
751,2,929,16020929,1413,214,201413,136,2,5,1,2017-03-22,1,203,3,35,1,2,1,5,2,2,2,3,1,1,1,4,.c,1,1,2,.c,1,.c,2,2,2,.c,2,0,0,1,0,1,1,1,0,0,0,3,3,2,2,3,3,7,4,4,3,2,5,7,4,5,2,4,1,5,3,3,4,2,3,3,5,4,3,4,2,4,2,5,3,3,4,4,2,4,4,4,3,2,7,6,4,2,2,4,4,4,1,2,1,6,3,5,8,3,7,1,1,2,3,1,1,2,0,0,0,0,0,.c,0,0,0,5,1,3,1,1,1,2,.c,3,1,4,1,1,1,1,202,2,.c,4,4,2,2,1,2,1,3,2,1,3,1,2,1,2,1,.a,2,2,2,1,1,1,1,3,2,.b,0,1,0,0,1,0,0,1,1,2,2,18,0,1,1,1,1,1,15,15,2,2,.c,2,3,1,2,3,2,2,2,3,2,1,2,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,5,3,1,2,3,1,1,1,1,1,5,5,4,1
752,2,539,16020539,1013,210,201013,223,2,5,1,2017-02-28,1,206,3,18,1,2,1,1,2,2,2,2,2,3,4,4,.c,2,1,1,1,2,.c,2,2,1,2,2,0,0,0,1,0,.c,0,0,0,0,3,4,1,2,1,1,77,3,5,4,6,6,7,6,5,5,5,4,5,5,4,6,3,6,4,5,4,2,3,3,3,3,2,3,2,4,5,3,4,7,6,4,4,5,6,5,4,2,7,3,1,1,2,1,8,5,5,6,4,6,1,1,1,1,1,1,2,0,0,0,.c,.c,.c,0,.c,1,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,.c,2,.c,3,1,2,2,2,2,2,1,3,1,3,.b,4,4,.c,1,.a,3,.a,3,5,5,5,1,3,2,1,0,1,0,1,1,0,0,1,0,2,2,13,.b,1,1,5,4,.c,.c,3,2,2,.c,2,.b,2,1,8,3,0,.c,3,1,1,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,1,1,1,1,4,15,4,1
753,2,1020,16021020,1614,216,201614,160,2,5,1,2017-03-07,1,205,3,42,1,2,1,5,3,2,1,2,2,2,2,3,.c,2,10,2,.c,1,.c,2,2,1,2,1,1,1,1,1,1,0,1,0,0,0,2,2,3,2,4,3,7,4,3,4,5,5,7,6,5,3,3,3,4,3,5,5,6,4,4,3,2,4,4,4,2,3,3,3,3,2,3,3,2,6,4,5,5,7,4,2,6,2,7,3,4,1,2,1,10,1,5,5,9,8,1,1,1,1,1,1,2,1,1,0,1,1,.c,0,0,1,3,1,2,1,2,0,1,3,2,1,4,1,1,1,1,277,2,.c,2,3,1,2,1,2,2,1,3,2,1,2,2,1,2,1,2,.a,2,2,2,4,2,1,3,1,2,0,0,0,0,1,0,0,1,1,2,2,11,2,2,1,1,1,1,13,6,2,1,1,2,2,2,2,5,3,3,1,2,2,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,3,3,3,2,2,1,1,1,1,2,5,14,4,1
754,2,1538,16021538,710,207,200710,86,2,5,1,2017-04-04,1,203,3,47,1,2,1,4,3,2,2,3,1,2,2,4,.c,2,4,2,.c,1,.c,2,2,2,.c,2,1,1,1,0,0,0,1,0,0,0,3,2,3,2,3,4,1,3,6,1,1,6,7,7,3,1,2,1,1,3,4,2,7,1,5,5,1,3,2,3,2,4,5,4,4,3,3,3,4,7,7,1,3,3,3,3,7,2,5,4,1,1,4,1,1,5,9,4,1,1,9,9,1,1,1,1,2,0,0,0,0,0,.c,0,0,0,4,1,3,2,.c,1,1,3,2,.a,4,1,1,1,1,204,2,.c,4,3,2,2,2,2,2,2,1,2,1,2,1,1,3,2,2,3,2,2,1,4,3,2,3,1,2,0,0,0,0,0,0,0,1,1,2,2,18,2,2,2,1,2,1,15,15,2,1,7,2,3,2,2,5,0,3,2,2,2,2,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,4,1,2,1,1,2,1,1,1,2,4,4,4,1
755,2,1213,16021213,901,209,200901,92,2,5,1,2017-05-05,1,203,2,24,1,2,2,57,3,2,1,3,3,3,2,4,.c,1,7,2,.c,2,2,.c,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,4,2,2,7,3,3,7,7,5,5,4,3,3,3,3,2,6,4,6,7,7,1,1,2,1,1,3,5,4,3,4,3,3,1,1,3,1,4,5,1,6,7,1,5,2,1,1,3,2,8,8,10,8,5,3,1,1,3,2,2,1,2,1,0,0,0,0,.c,.c,.c,0,5,1,3,1,2,0,2,.c,4,2,1,1,1,1,1,209,2,.c,4,3,2,2,1,2,2,3,3,1,3,1,2,1,2,1,.a,3,.a,.a,5,4,2,1,3,1,1,0,0,1,0,1,0,1,1,1,2,2,16,2,1,1,5,1,4,12,13,2,1,1,2,2,2,1,8,2,0,.c,3,1,2,2,0,0,1,2,1,1,0,1,1,1,1,1,1,0,2,5,2,2,3,2,1,1,1,1,2,4,20,4,1
756,2,760,16020760,101,209,200918,268,2,5,1,2017-05-15,1,203,3,45,1,2,1,27,3,1,2,2,1,4,4,3,.c,2,5,2,.c,2,2,.c,2,2,.c,1,1,0,0,1,1,0,1,0,0,1,3,2,3,1,2,3,7,4,6,5,6,7,7,6,7,4,5,4,4,6,4,7,6,6,6,7,5,6,5,5,4,3,3,2,2,3,3,1,4,5,6,2,5,7,6,6,5,1,5,2,4,1,2,1,6,4,8,10,1,3,4,1,2,2,1,1,2,0,0,0,.c,0,.c,.c,.c,0,4,1,1,1,1,0,1,2,1,1,1,1,1,1,1,.b,2,.c,3,3,2,2,2,2,2,4,3,1,2,1,4,1,2,2,.a,2,2,2,2,1,2,1,3,1,.b,0,.b,0,0,1,0,0,1,0,2,2,13,2,1,1,77,1,1,15,16,2,2,.c,2,1,1,1,5,3,0,.c,2,1,1,2,1,0,1,3,1,0,1,1,1,1,0,1,1,1,1,1,3,2,1,2,2,1,1,1,2,4,17,4,1
757,2,629,16020629,1311,213,201311,118,2,5,1,2017-05-03,1,203,3,30,1,2,1,1,3,3,2,2,1,1,2,4,.c,1,2,2,.c,2,.a,.c,1,2,.c,2,1,1,1,1,1,1,1,0,1,0,2,2,3,2,4,1,.a,3,5,6,5,7,7,3,6,5,7,2,6,7,4,7,2,3,5,4,7,5,6,7,4,3,3,2,2,2,4,4,4,3,4,5,6,7,3,5,2,1,5,2,6,1,2,1,6,2,3,4,1,5,2,10,1,2,2,1,1,0,0,0,.c,0,.c,.c,0,0,4,1,3,2,.c,0,2,.c,3,2,3,2,1,1,1,201,2,.c,3,3,2,2,2,2,2,1,2,1,2,1,4,1,2,1,.a,4,3,.a,5,5,2,.a,2,2,.a,0,1,1,0,0,0,1,1,1,2,2,0,1,1,1,1,1,4,5,7,2,1,1,2,2,2,3,7,4,2,1,2,4,4,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,4,1,4,1
758,2,599,16020599,2202,222,202202,247,2,5,1,2017-03-17,1,206,3,33,1,2,1,5,2,2,1,1,2,1,2,3,.c,1,10,2,.c,2,1,.c,2,1,1,1,1,1,1,1,1,0,0,0,0,0,3,1,3,2,4,2,2,5,7,4,5,6,7,6,7,2,4,7,3,7,6,5,5,5,4,7,5,3,2,2,6,4,4,2,3,2,2,2,4,6,5,3,5,7,5,5,4,1,5,1,1,1,2,1,10,5,6,5,5,6,5,6,2,2,1,1,2,0,0,0,.c,0,.c,0,0,0,5,1,3,2,.c,0,2,.c,4,1,1,1,1,1,1,202,1,277,1,3,2,2,2,2,2,3,3,2,1,2,2,1,2,2,.a,2,2,2,2,5,5,1,3,.a,1,0,0,0,0,1,0,1,1,1,1,2,7,2,3,1,1,1,4,12,0,2,1,1,2,2,2,3,4,2,2,1,2,2,2,2,1,0,1,3,0,1,0,1,1,1,1,1,1,0,1,7,2,1,1,2,1,2,1,1,2,4,17,4,1
759,2,1314,16021314,1301,213,201301,110,2,5,1,2017-03-30,1,203,2,24,1,2,1,57,3,1,2,3,2,4,4,4,.c,3,6,2,.c,2,1,.c,2,2,.c,2,0,0,0,1,1,0,0,0,1,0,2,2,3,3,4,3,0,3,6,4,4,4,5,5,6,3,4,3,4,5,3,4,4,3,3,2,4,3,3,2,3,3,4,3,3,3,3,2,4,5,3,2,4,6,3,4,4,2,5,3,4,1,3,1,7,6,7,8,5,5,8,5,1,2,1,1,1,1,0,0,.c,0,.c,.c,.c,0,4,1,2,2,.c,1,2,.c,3,1,1,1,2,1,2,.c,2,.c,2,3,2,2,2,2,2,1,3,1,2,1,2,2,2,1,.a,3,1,2,5,2,5,1,2,2,2,1,0,0,0,1,0,0,1,1,1,2,8,.a,2,1,5,1,4,11,14,1,1,1,2,2,2,1,5,1,0,.c,2,1,2,2,1,0,1,3,0,1,1,1,0,1,1,1,1,0,1,7,4,2,2,1,1,1,1,1,2,3,21,4,1
760,2,618,16020618,710,207,200710,86,2,5,1,2017-04-05,1,203,3,23,2,2,1,57,2,2,1,3,2,4,3,4,1,2,5,2,.c,2,2,.c,2,1,1,2,0,0,0,0,1,0,0,0,0,0,3,2,3,2,3,3,7,2,4,5,5,4,7,5,5,4,3,4,5,6,5,6,4,4,5,6,3,2,3,4,3,3,4,2,2,3,2,2,4,6,5,3,4,6,5,4,4,2,6,4,1,1,2,1,5,7,4,6,3,5,4,6,1,1,1,1,2,0,0,0,0,0,.c,.c,.c,0,4,1,2,1,2,0,1,3,3,1,1,1,1,1,1,.a,2,.c,2,2,2,2,2,2,2,1,1,1,2,1,.a,1,3,1,.a,2,3,2,1,2,1,1,3,1,1,0,0,0,0,1,0,0,1,1,2,2,16,1,3,1,1,2,1,11,11,2,1,1,2,2,2,1,9,0,0,.c,3,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,1,1,1,1,2,4,4,4,2
761,2,1068,16021068,2201,222,202201,274,2,5,1,2017-03-20,1,206,2,71,1,2,1,3,3,1,1,4,1,4,2,4,.c,3,10,2,.c,2,1,.c,2,1,1,1,0,0,1,0,0,1,1,0,0,0,3,1,3,1,2,1,0,4,7,4,6,4,7,3,7,4,3,2,1,4,3,6,2,3,4,7,2,2,3,2,2,4,4,3,2,3,4,2,4,7,7,2,5,7,7,7,7,2,7,1,5,1,3,1,10,10,7,10,3,6,10,1,1,1,1,1,2,1,1,0,1,0,.c,.c,.c,0,5,1,1,1,1,1,1,1,4,1,4,1,1,1,1,203,2,.c,4,3,2,2,2,2,2,1,.b,2,1,1,2,1,2,1,.a,4,.a,.a,5,2,4,1,.a,1,2,0,1,0,0,1,0,1,1,1,2,2,6,0,1,1,5,1,4,2,16,2,2,.c,2,2,1,2,3,0,6,1,2,5,1,2,1,0,1,2,0,1,1,1,1,1,1,1,1,1,1,6,3,2,2,2,3,1,1,1,2,4,20,4,1
762,2,505,16020505,1006,210,201006,220,2,5,1,2017-03-02,1,206,3,28,1,2,1,70,3,3,2,4,1,4,3,4,.c,1,10,2,.c,2,.c,1,2,2,.c,2,1,1,1,1,1,0,1,0,0,0,3,2,3,3,4,4,77,3,7,4,1,1,7,3,7,1,1,1,1,1,4,5,1,5,3,7,1,2,1,2,3,3,3,3,3,4,5,3,2,2,2,4,4,1,7,4,4,2,7,4,1,1,4,2,1,1,5,4,2,8,1,1,1,1,1,1,2,0,0,0,.c,0,.c,.c,0,0,3,1,1,2,.c,1,1,2,2,.b,1,1,2,1,2,.c,2,.c,4,1,2,2,2,2,2,1,3,1,3,1,12,4,.c,2,1,1,2,3,2,1,2,1,3,2,2,0,0,0,0,1,0,1,1,0,2,2,6,0,1,1,5,2,4,6,6,2,2,.c,2,4,2,2,8,4,7,1,2,1,1,3,1,0,1,2,1,1,1,1,1,1,0,1,1,0,1,3,2,2,3,2,1,1,1,1,1,4,15,4,1
763,2,106,16020106,1705,217,201705,271,2,5,1,2017-04-26,1,205,2,18,2,2,1,57,3,3,2,2,4,3,4,4,4,2,5,1,1,2,1,.c,1,2,.c,1,0,1,1,1,.c,.c,1,0,0,0,2,3,3,2,4,3,7,4,5,5,4,5,7,6,7,4,6,4,5,6,6,7,5,5,5,6,5,5,5,5,4,3,3,3,3,3,4,2,4,7,5,4,5,7,6,5,5,1,4,4,3,1,3,2,8,7,8,7,5,7,9,10,2,2,1,2,2,0,0,0,.c,.c,.c,.c,.c,1,3,2,.c,2,.c,1,1,3,2,1,2,2,2,1,2,.c,2,.c,2,3,2,2,2,2,2,1,1,1,2,1,4,2,2,2,.a,1,.a,2,5,5,5,1,.b,2,1,1,1,0,0,1,0,0,1,0,2,2,11,2,4,3,4,4,.c,.c,15,1,1,1,2,3,2,1,4,0,0,.c,2,1,1,2,1,0,1,2,1,1,1,1,1,1,0,1,1,0,1,3,3,2,2,2,1,1,1,1,2,5,14,4,2
764,2,754,16020754,1413,214,201413,270,2,5,1,2017-04-19,1,203,3,30,1,2,2,13,1,2,2,2,1,2,4,3,.c,2,8,2,.c,1,.c,1,2,1,3,2,0,1,1,1,0,0,1,1,0,0,3,2,1,1,1,2,2,3,5,4,4,6,7,5,5,5,4,4,3,5,5,6,3,4,3,6,4,4,5,5,3,3,4,2,3,3,2,2,5,6,6,6,7,6,5,5,5,2,4,3,2,1,2,2,8,6,5,9,6,4,6,8,2,1,1,1,1,0,0,0,.c,0,.c,1,.c,1,4,1,3,2,.c,0,2,.c,3,1,4,2,1,1,1,201,2,.c,2,1,2,2,2,2,2,3,3,1,3,1,1,1,2,1,1,4,.a,1,5,5,2,1,3,1,1,1,0,0,0,1,0,0,1,0,2,2,18,4,2,1,5,2,1,12,6,1,1,4,2,2,2,4,2,1,3,1,2,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,3,2,2,2,2,2,1,1,2,4,4,4,1
765,2,782,16020782,116,201,200116,59,2,5,1,2017-03-22,1,201,2,50,1,2,1,1,2,2,2,4,1,4,4,4,.c,1,.a,2,.c,2,2,.c,2,1,1,1,0,0,0,0,1,0,1,0,0,0,2,2,3,2,3,4,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,1,7,2,4,2,3,2,4,2,1,4,4,4,4,7,4,5,7,1,7,2,7,1,3,1,1,1,5,5,5,5,1,1,2,2,2,3,2,1,0,0,0,0,.c,.c,0,0,4,1,3,1,1,0,2,.c,4,2,1,1,1,1,1,201,2,.c,4,2,2,2,2,2,2,1,1,1,1,1,1,1,4,2,.a,.a,.a,.a,5,5,5,1,3,1,.a,0,0,1,0,1,0,0,1,1,2,2,11,1,5,1,4,1,4,4,4,2,2,.c,2,2,2,3,5,1,3,1,2,1,1,2,1,0,1,2,1,1,0,1,1,1,1,1,1,1,1,5,2,2,1,2,1,1,1,1,1,4,25,4,1
766,2,296,16020296,1705,217,201705,164,2,5,1,2017-03-12,1,205,2,38,2,2,1,5,3,3,2,2,4,2,4,4,4,1,6,2,.c,2,.c,2,2,2,.c,2,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,1,5,7,.b,.a,7,7,7,6,7,6,5,7,7,7,5,5,6,.a,.a,5,5,6,5,4,1,3,1,2,2,3,3,.a,6,6,6,4,7,7,6,.a,1,6,2,.a,1,2,2,10,6,4,4,4,4,1,1,1,1,1,2,.a,0,0,0,.c,.c,.c,.c,0,0,.a,2,.c,1,.a,0,2,.c,1,2,1,1,1,1,1,201,2,.c,3,2,2,2,2,2,2,1,3,.a,2,2,4,1,.a,2,.a,1,.a,.a,5,5,5,.a,.a,.a,.a,0,1,1,1,.a,0,0,1,0,2,2,5,.a,1,1,5,5,.c,.c,2,1,2,.c,2,1,.a,3,6,2,6,1,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,5,4,4,3,1,1,1,1,1,2,6,9,4,2
767,2,931,16020931,117,201,200117,62,2,5,1,2017-03-18,1,201,2,58,2,2,1,27,2,3,2,3,1,2,4,4,1,2,6,1,1,2,1,.c,.a,2,.c,2,1,0,0,0,1,1,0,0,0,0,3,4,2,2,2,2,.a,2,6,5,3,4,7,3,4,2,5,1,3,4,5,6,5,6,4,6,2,3,2,4,1,3,4,3,4,3,4,2,6,4,5,3,2,7,6,6,4,2,7,4,6,1,4,2,5,2,5,3,1,1,3,1,1,1,2,1,2,0,0,0,.c,.c,.c,.c,.c,0,5,1,2,2,.c,1,2,.c,2,1,1,2,1,1,1,201,2,.c,4,3,2,2,2,2,2,1,2,1,3,1,7,2,4,2,.a,.a,.a,.a,5,5,5,1,3,1,1,0,.a,1,0,1,0,1,1,0,2,2,2,1,1,1,5,5,.c,.c,4,2,2,.c,2,3,1,5,13,5,7,1,2,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,3,4,4,2,2,4,1,1,4,25,4,2
768,2,954,16020954,1006,210,201006,219,2,5,1,2017-03-04,1,206,3,26,1,2,1,5,3,2,1,3,4,3,3,4,.c,3,7,2,.c,2,1,.c,1,2,.c,2,0,0,0,1,1,.c,0,0,1,0,4,4,1,1,1,3,77,5,6,5,5,5,5,5,5,6,4,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5,5,4,3,4,5,4,5,5,4,5,6,6,5,5,6,1,6,1,4,1,4,1,7,8,8,7,7,8,8,3,3,1,1,1,2,0,0,0,.c,1,.c,.c,.c,0,4,1,3,1,2,0,2,.c,3,1,1,1,1,1,1,.b,2,.c,3,4,2,2,2,2,2,1,2,2,3,1,10,1,1,1,.a,3,2,4,5,1,2,1,2,2,1,1,1,0,0,1,0,0,1,1,2,2,12,1,4,1,5,1,4,11,12,1,1,1,2,1,3,1,8,4,0,.c,2,1,1,2,1,0,1,3,1,1,1,1,1,1,0,1,1,1,1,3,2,1,4,3,1,1,2,1,2,4,20,4,1
